CitingCountry,Year,Country,AUC,N,STD,zscore,pvalue,significant,NumPub,TopJournal,FracTop,OANumPub,OATopJournal,OAFracTop,normalized_frac_top,logNumPub,FractionNationalAuthors,FracInternationalAuthors,TopicDiversity1,TopicDiversity2,RND_per,PAT_res,PAT_nres,GDP,GDP_PCAP,GNI,GNI_PCAP,NResearchers,Pop,PAT_total,logPop,pub_capita,income_level,polity2,is_democratic,date,cap_sum_index,gov_sum_index,sig_direction,developed,income_group,logzscore,Unnamed: 0,novel_pct10_rate,disruption_mean,disrupt_top10_rate,disrupt_top5_rate,novel_pct10_rate_norm,hit_rate,hit_rate_scinet
CU,2016,CU,0.5186780264248452,477,0.0058427633830731,3.1967795373943635,0.0006948554897485,True,5242,1548.0,0.2953071346814193,2899146,1169310.0,0.4033291182989749,0.7321741012076335,3.719579857713723,0.6832531569452797,0.3167468430547203,0.9734459566098898,0.9977517290752071,0.34222999215126,2.2121876044039577,1.505149978319906,10.94240322781881,3.8906484382389097,10.949415586288188,3.897660796708288,,11265612.0,2.290034611362518,7.051754789579901,0.0004653098295946,UM,-7.0,0.0,2016.0,49.5542340429614,-3.724,1.0,0,UM,0.7777404423282008,4730,0.068984778662198,0.0024176666341604,0.3020527859237537,0.0548107806172322,0.3397958589707919,0.0159807025478667,0.0382436260623229
CU,2017,CU,0.524316090342055,423,0.0055561143836149,4.376456038011605,6.031225323247116e-06,True,5180,1569.0,0.3028957528957529,3071175,1184668.0,0.3857377062524929,0.7852376057254977,3.714413592287121,0.658462932205949,0.341537067794051,0.97287439926927,0.9977774617810652,0.430660009384155,2.161368002234975,1.462397997898956,10.950192777018934,3.8991240718432674,10.9569653172693,3.905896612093634,,11247829.0,2.2405492482826,7.051068705175667,0.0004605333171405,UM,-7.0,0.0,2017.0,49.8075993192931,-3.681,1.0,0,UM,0.8557615939693491,4731,0.0782161711586551,0.0013545244273053,0.2120727979994442,0.0464712420116699,0.3679677175881449,0.0163636363636363,0.0393135725429017
CU,2018,CU,0.5146077292645583,403,0.0062312495097334,2.3442696752457994,0.0095321907034175,True,5812,1762.0,0.3031658637302133,3298582,1248197.0,0.3784041142527304,0.8011695758882089,3.764400322956388,0.6459159939800246,0.3540840060199753,0.9705432644857775,0.997935327086064,0.536909997463226,2.100370545117563,1.462397997898956,10.95984738028686,3.909579093066419,10.962949050279544,3.9126807630591007,2053.9658203125,11227118.0,2.1903316981702914,7.050268287220442,0.0005176751504704,UM,-5.0,0.0,2018.0,50.1617440873558,-3.89,1.0,0,UM,0.7111166410036988,4732,0.0752823086574654,0.002537290827013,0.220138017565872,0.0510037641154328,0.362181323198234,0.0131615026048807,0.0351072722206742
CU,2019,CU,0.523141632619258,283,0.0061001407776775,3.7936227150594575,7.423260263284329e-05,True,5822,1387.0,0.2382342837512882,3522404,1271334.0,0.3609279344447712,0.660060530138164,3.765146790108025,0.6179245283018868,0.3820754716981132,0.9695553434438582,0.997967226681229,0.553080022335052,1.944482672150169,1.4313637641589874,10.959138523289209,3.9098101573079886,10.962312604809648,3.912984238828429,2136.67700195312,11202846.0,2.060697840353612,7.049328365981219,0.0005196893717899,UM,,,2019.0,50.3110615688914,-4.062,1.0,0,UM,0.8189625354204729,4733,0.0731431444011562,0.0012711792132363,0.1517531733065225,0.0447404800804323,0.34899333769084,0.011682892906815,0.029865534324133
CY,2007,CY,0.5266706682673069,51,0.021910223844402,1.2172704604348954,0.1117506647336328,False,804,412.0,0.5124378109452736,1854623,812185.0,0.4379245808986516,1.1701508280117907,2.9057958803678687,0.4417879417879418,0.5582120582120582,0.9880909473219388,0.9983568403238072,0.400070011615753,1.2041199826559248,0.4771212547196624,10.318745026103572,4.433878887482309,10.290853081263624,4.405986947652025,1054.20654296875,1072714.0,1.2787536009528289,6.030483948640559,0.0007495007989081,H,10.0,1.0,2007.0,42.8870117832118,7.729,0.0,1,H,0.6036658716227474,4975,0.1625816993464052,0.0025203089860757,0.2197712418300653,0.0845588235294117,0.9124641966571804,0.1560209424083769,0.140625
CY,2009,CY,0.5306179702650291,91,0.0178071707509323,1.7194180194754392,0.0427691417227451,False,1097,515.0,0.4694621695533272,2127412,877259.0,0.4123597121761088,1.138477294680115,3.040602340114073,0.4631422189128816,0.5368577810871185,0.9893485809340716,0.9985629711366792,0.444370001554489,0.7781512503836436,0.7781512503836436,10.325460950509068,4.418030776669141,10.323353717371871,4.415923534041463,1095.45385742188,1109371.0,1.0791812460476249,6.045076808825501,0.0009888486358486,H,10.0,1.0,2009.0,44.6295581026238,7.445,0.0,1,H,0.6548467871902444,4977,0.1557542543986155,0.0045888121374345,0.265647533890972,0.1127776175367753,0.8317432465508164,0.171945701357466,0.1443500979751796
CY,2010,CY,0.5608866567460318,112,0.0160856495908129,3.78515374230246,7.680679107693705e-05,True,1311,634.0,0.4836003051106026,2296309,923518.0,0.4021749686126736,1.202462467464871,3.1179338350396413,0.4283845650752125,0.5716154349247875,0.9891664186462426,0.9984836668412193,0.442919999361038,0.6020599913279624,0.6020599913279624,10.335263011141576,4.416474891893069,10.326786624283464,4.407998516729497,1104.81726074219,1127816.0,0.9030899869919436,6.052238251506475,0.0011624236577597,H,10.0,1.0,2010.0,44.9485686424856,7.643,1.0,1,H,0.8184041530822767,4978,0.150379746835443,0.000887898866104,0.2468354430379747,0.0898734177215189,0.8057742374810184,0.1913621262458471,0.1796919566457501
CY,2011,CY,0.4958955895589559,101,0.0169222637715153,-0.2425449984979488,0.4041789468739698,False,1511,717.0,0.4745201853077432,2479572,965553.0,0.3894030905333662,1.2185835111318502,3.179551791165188,0.433466590519703,0.566533409480297,0.9891875463389688,0.9983216500157678,0.452630013227463,0.9030899869919436,,10.337069007498904,4.407200168219917,10.343285200697082,4.413416372056551,1091.99035644531,1146493.0,,6.059371407456141,0.0013179321635631,H,10.0,1.0,2011.0,45.4497204834497,7.499,0.0,1,H,0.4073913505837515,4979,0.1629791894852136,0.0027274981477562,0.24052573932092,0.0874041621029572,0.8233230889716259,0.184331797235023,0.1787487586891757
CY,2012,CY,0.5224049942594718,134,0.013078460925686,1.713121626985059,0.0433450830282496,False,1725,878.0,0.5089855072463768,2595903,1061377.0,0.4088662018573113,1.24487058341889,3.237040791379191,0.4299251870324189,0.5700748129675811,0.989411726537468,0.9983937593649828,0.437649995088577,0.9030899869919436,0.6020599913279624,10.321833063747004,4.385346979482003,10.314457493194451,4.377971410956719,1022.02874755859,1165397.0,1.0791812460476249,6.066473895781656,0.0014801822898119,H,10.0,1.0,2012.0,45.2676209498011,7.802,0.0,1,H,0.6542409831251885,4980,0.1690950920245398,0.0019185758069823,0.2250766871165644,0.0724693251533742,0.9037719985087984,0.1825516893595562,0.1723248818220885
CY,2013,CY,0.5367902149740549,152,0.0139030553472833,2.646196397487811,0.0040701269908515,True,1967,906.0,0.4605998983223182,2758556,1067774.0,0.3870771519592134,1.1899433898150928,3.294025094095322,0.4441501103752759,0.5558498896247241,0.9897508870745568,0.998613730840517,0.484849989414215,0.0,0.3010299956639812,10.292238163566486,4.356761625494764,10.282099698171171,4.346623178169805,1026.70349121094,1183895.0,0.4771212547196624,6.073313186387982,0.0016614649103172,H,10.0,1.0,2013.0,45.3801904976937,7.508,1.0,1,H,0.7358976953169771,4981,0.1732097725358045,-0.0014670258611602,0.2330244313395113,0.0802021903959561,0.8790115325714052,0.1779279279279279,0.1623800383877159
CY,2014,CY,0.5238112907500662,154,0.0123028767266912,1.9354246392152568,0.0264691040859058,False,2027,983.0,0.4849531327084361,2867022,1135028.0,0.3958909279384671,1.2249665210408958,3.3070679506612985,0.4254577157802964,0.5745422842197037,0.9900614534192496,0.9985983546706378,0.512049973011017,,0.6020599913279624,10.28445552016276,4.353759097573969,10.267908150626589,4.337211741191897,1051.28210449219,1201801.0,,6.079832561047083,0.0016866353081749,H,10.0,1.0,2014.0,45.9982559897584,7.509,0.0,1,H,0.6751339592768762,4982,0.186084142394822,0.0021387243577482,0.2383495145631068,0.0941747572815534,0.9281494742199524,0.1995575221238938,0.1753150481838399
CY,2015,CY,0.5282669835611012,204,0.0110194663244729,2.565186255737588,0.0051560216813106,True,2199,1022.0,0.464756707594361,2877026,1133011.0,0.3938132641137063,1.1801448806969872,3.342422680822206,0.427016129032258,0.572983870967742,0.9901433493943242,0.9986597114375768,0.47529000043869,0.0,0.7781512503836436,10.299055519934193,4.370831773210875,10.296114338129945,4.367890596431508,1010.6162109375,1219502.0,0.8450980400142568,6.086182516899238,0.0018031950747108,H,10.0,1.0,2015.0,46.6412537203644,7.36,1.0,1,H,0.7293862459933126,4983,0.1946956921661812,0.0007211431674546,0.239766978384179,0.0803311359803771,0.9442935684171004,0.1839546191247974,0.1693520740486801
